0.679 0.367317 0.876032 0.284 0.75228 
0.68 0.371488 0.879264 0.28 0.749103 
0.681 0.375646 0.88246 0.276 0.74591 
0.682 0.379791 0.885621 0.272 0.742702 
0.683 0.383922 0.888745 0.268 0.739479 
0.684 0.38804 0.891832 0.264 0.736241 
0.685 0.392144 0.894882 0.26 0.732988 
0.686 0.396234 0.897895 0.256 0.72972 
0.687 0.400311 0.90087 0.252 0.726439 
0.689 0.408422 0.906707 0.244 0.719833 
0.69 0.412456 0.909568 0.24 0.716509 
0.692 0.420482 0.915173 0.232 0.709822 
0.693 0.424473 0.917917 0.228 0.706458 
0.695 0.432412 0.923286 0.22 0.699692 
0.696 0.436359 0.92591 0.216 0.69629 
0.697 0.440292 0.928494 0.212 0.692875 
0.698 0.44421 0.931037 0.208 0.689449 
0.699 0.448112 0.933539 0.204 0.68601 
0.701 0.455872 0.938419 0.196 0.679098 
0.702 0.459729 0.940796 0.192 0.675625 
0.703 0.463571 0.943132 0.188 0.672141 
0.704 0.467397 0.945424 0.184 0.668646 
0.7 0.452 0.936 0.2 0.68256 
0.706 0.475003 0.949881 0.176 0.661624 
0.707 0.478782 0.952044 0.172 0.658098 
0.709 0.486293 0.95624 0.164 0.651015 
0.71 0.490024 0.958272 0.16 0.64746 
0.712 0.497438 0.962202 0.152 0.64032 
0.713 0.50112 0.964099 0.148 0.636737 
0.714 0.504786 0.965951 0.144 0.633145 
0.715 0.508436 0.967758 0.14 0.629545 
0.716 0.512069 0.969519 0.136 0.625937 
0.717 0.515685 0.971233 0.132 0.62232 
0.718 0.519284 0.972901 0.128 0.618696 
0.719 0.522867 0.974522 0.124 0.615064 
0.72 0.526432 0.976096 0.12 0.611425 
0.721 0.52998 0.977623 0.116 0.607778 
0.723 0.537025 0.980533 0.108 0.600465 
0.724 0.540521 0.981916 0.104 0.596799 
0.726 0.547461 0.984536 0.096 0.589449 
0.727 0.550905 0.985772 0.092 0.585765 
0.729 0.557738 0.988097 0.084 0.57838 
0.73 0.561128 0.989184 0.08 0.574681 
0.731 0.5645 0.990221 0.076 0.570976 
0.732 0.567853 0.991208 0.072 0.567267 
0.733 0.571189 0.992144 0.068 0.563554 
0.734 0.574506 0.993029 0.064 0.559836 
0.735 0.577804 0.993862 0.06 0.556115 
0.736 0.581084 0.994644 0.056 0.55239 
0.737 0.584345 0.995373 0.052 0.548662 
0.738 0.587588 0.996051 0.048 0.544931 
0.74 0.594016 0.997248 0.04 0.53746 
0.741 0.597202 0.997767 0.036 0.533721 
